age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39,0,232854,9,2,3,1,0,0,0,0,40,0,0
44,0,442035,10,2,0,1,0,1,0,0,40,0,0
32,0,127875,13,0,3,3,0,1,0,0,40,0,1
40,0,283724,5,1,1,3,1,0,0,0,49,0,0
46,0,403911,9,0,1,0,1,0,0,1902,40,0,1
21,3,228649,10,1,3,2,0,0,0,0,20,0,0
40,0,177027,13,0,3,3,2,1,7688,0,52,3,1
47,0,249935,7,2,1,2,0,0,0,0,8,0,0
19,0,533147,9,1,3,1,0,0,0,0,30,0,0
22,0,137862,10,1,3,3,0,1,0,0,16,0,0
20,0,249543,10,1,3,2,0,1,0,0,16,0,0
46,2,230979,13,2,0,1,0,1,4787,0,25,0,1
41,0,137126,13,0,0,0,0,0,0,1977,45,0,1
17,0,147339,6,1,0,2,3,1,0,0,15,0,0
41,0,256647,9,0,3,0,1,0,0,0,40,0,0
28,0,111696,9,3,1,1,0,0,0,1974,40,0,0
20,3,150084,10,1,3,2,0,0,0,0,25,0,0
24,0,285457,9,1,3,1,0,0,0,0,40,0,0
33,0,303867,10,0,2,0,0,0,0,0,50,0,0
44,3,113597,10,0,2,0,0,0,0,0,55,0,1
26,1,151626,9,1,0,2,1,1,0,0,40,0,0
47,1,26145,11,0,3,0,0,0,0,0,40,0,1
24,0,176189,9,0,3,0,0,0,0,0,40,0,0
58,3,497253,13,0,2,0,1,0,0,0,40,0,1
41,0,41090,9,0,1,0,0,0,0,2002,60,0,0
38,1,282461,4,0,3,0,0,0,0,0,35,0,1
21,0,225541,10,1,3,1,0,1,0,0,40,0,0
33,0,203488,10,1,2,2,0,0,0,0,45,0,0
23,3,296613,10,1,3,2,0,1,0,0,32,0,0
40,0,99373,6,2,3,3,0,1,0,0,40,0,0
47,2,109705,9,2,2,1,0,1,0,0,40,0,0
41,0,144947,13,2,2,3,1,1,0,0,40,0,0
38,0,617898,13,0,3,0,0,0,0,0,50,0,0
50,0,38310,4,2,3,3,0,1,0,0,40,0,0
45,0,248993,9,3,3,3,1,0,0,0,40,0,0
65,3,149131,13,0,3,0,0,0,0,0,40,3,1
33,0,69311,9,1,3,1,0,0,0,0,40,0,0
34,3,143766,12,1,3,1,0,0,0,0,40,0,0
65,0,213477,14,2,3,1,0,0,0,0,28,0,0
24,0,275691,7,1,3,2,0,0,0,0,39,0,0
26,0,59367,13,1,3,3,0,0,0,0,40,0,0
55,0,35551,9,2,1,1,0,0,0,0,40,0,0
66,0,236784,13,2,0,3,0,1,0,0,8,3,0
43,2,193755,13,0,0,0,0,0,0,0,40,0,0
37,0,315291,13,1,3,3,1,1,0,0,40,0,0
22,0,290504,9,0,1,0,0,0,0,0,40,0,0
21,0,256240,7,0,3,0,0,0,0,0,40,0,0
69,3,199591,15,0,3,3,0,1,0,0,25,2,0
27,0,178709,14,1,3,1,0,1,0,0,40,0,0
48,0,449354,9,0,3,0,0,0,4386,0,45,0,1
24,0,187937,13,1,0,3,0,1,0,0,40,0,0
18,3,157131,7,1,3,2,0,1,0,0,10,0,0
53,2,188772,9,3,3,1,0,1,0,0,30,0,0
26,0,157617,9,0,1,0,0,0,0,0,40,3,0
60,0,96099,10,0,3,0,0,0,0,0,40,0,1
21,0,122322,10,1,3,2,0,1,0,0,60,0,0
39,0,409189,3,0,3,0,0,0,0,0,40,1,0
45,0,175925,10,0,2,0,0,0,0,0,60,0,1
76,1,236878,9,0,1,0,0,0,0,0,30,0,0
19,0,216647,10,1,3,1,0,1,0,0,30,0,0
34,0,300681,10,0,0,0,1,0,0,0,40,3,1
54,0,327769,10,2,1,1,0,0,0,0,40,0,0
23,0,194723,13,1,3,1,0,1,0,0,40,0,0
44,2,31251,4,2,3,1,0,0,0,0,40,0,0
27,0,212506,10,2,3,3,1,1,0,0,40,0,0
23,0,23037,8,1,3,2,3,0,0,0,40,0,0
37,1,29054,9,0,3,0,0,0,0,0,50,0,0
41,0,92733,9,0,1,0,0,0,0,0,40,0,1
21,3,184678,10,1,3,2,0,1,0,0,35,0,0
37,3,32528,9,0,3,0,0,0,0,0,40,3,1
63,0,125954,9,1,3,1,0,0,2174,0,40,0,0
35,0,73715,7,0,1,0,0,0,0,0,40,0,0
47,0,209212,5,0,3,0,1,0,0,0,56,2,0
41,0,287037,10,1,3,1,0,0,0,0,40,0,0
50,1,64667,9,2,0,1,2,1,0,0,60,3,0
26,3,366662,9,1,3,2,0,0,0,0,50,0,0
36,2,113337,10,0,3,0,0,0,0,0,42,0,1
47,0,387468,10,0,0,0,0,0,0,0,40,3,1
51,0,384248,10,2,2,3,1,1,0,0,50,0,0
41,0,332703,9,2,3,1,3,1,0,625,40,0,0
40,0,198873,15,0,0,3,0,1,15024,0,30,0,1
32,0,317809,13,0,2,0,0,0,4064,0,50,0,0
37,2,160910,13,0,3,0,0,0,7298,0,40,0,1
40,3,182629,13,2,2,1,0,0,0,0,40,0,0
56,0,267652,13,0,1,0,0,0,0,0,40,0,0
50,0,410186,9,0,1,0,0,0,0,0,40,0,0
28,0,365411,5,0,3,0,0,0,0,0,42,0,0
28,0,205337,9,0,3,0,0,0,0,0,40,0,0
19,1,100999,7,1,3,2,0,1,0,0,30,0,0
44,0,197462,9,0,3,0,0,0,0,0,40,0,0
42,1,199143,15,2,0,3,0,1,7430,0,44,0,1
47,0,191978,10,0,2,0,0,0,0,0,40,0,1
31,0,50178,10,0,3,0,0,0,0,0,40,0,0
61,0,72442,7,0,3,0,0,0,0,0,40,0,1
21,0,248512,10,1,3,2,0,1,0,0,40,0,0
26,0,178140,13,0,3,0,0,0,0,0,45,0,1
58,0,354024,9,0,3,3,0,1,0,0,40,0,1
35,0,143589,13,3,0,1,2,1,0,0,40,3,0
35,0,219902,11,1,3,1,1,1,0,0,40,0,0
29,2,419722,12,1,3,1,0,0,3674,0,40,0,0
40,0,154374,14,0,0,0,0,0,7688,0,40,0,1
33,0,132601,13,0,3,0,0,0,0,0,55,0,1
38,1,29430,10,2,3,3,0,0,0,0,40,0,0
50,1,30731,11,1,3,1,0,0,0,0,50,0,0
66,0,210825,10,0,3,0,0,0,0,0,40,0,1
36,2,251091,10,0,3,0,0,0,0,0,40,0,1
33,0,219034,7,1,3,1,0,1,0,0,40,0,0
55,3,35723,14,0,2,0,0,0,0,0,60,0,1
46,0,358886,9,0,3,0,0,0,0,0,40,0,0
36,0,248708,12,1,1,1,0,0,0,0,40,0,0
41,3,77937,8,2,3,1,0,1,0,0,40,3,0
30,0,30063,9,2,3,3,0,1,0,0,32,0,0
29,0,253799,8,1,2,1,0,0,0,0,42,3,0
60,3,41553,10,3,3,1,1,1,0,0,40,0,0
24,0,59146,9,3,3,3,0,1,0,0,48,0,0
42,1,343609,10,3,3,3,1,1,0,0,50,0,0
26,0,216010,9,3,2,2,0,1,0,0,40,0,0
37,0,164526,13,0,0,0,0,0,0,0,40,0,0
27,0,150958,3,1,3,3,0,0,0,0,48,3,0
26,0,244495,9,0,1,0,0,0,0,0,48,0,0
23,0,199336,11,1,1,3,0,0,0,0,50,0,0
60,0,151369,14,0,2,0,0,0,0,0,60,0,1
49,3,118701,9,2,3,3,1,1,0,0,40,0,0
46,0,219611,10,0,3,0,0,0,0,0,40,0,0
21,0,184568,9,1,3,1,0,0,0,0,40,0,0
48,1,246891,15,0,1,0,0,0,0,0,60,0,0
70,3,243436,5,2,3,1,0,0,0,0,45,0,0
44,2,68318,14,1,0,2,0,1,0,0,55,0,0
58,0,56331,13,0,3,0,0,0,0,0,40,0,0
41,0,190591,12,2,2,1,1,1,0,0,40,3,0
54,0,140359,4,2,3,3,0,1,0,3900,40,0,0
42,3,23510,14,2,2,3,2,0,0,2201,60,3,1
28,0,122540,6,2,3,1,0,0,0,0,40,0,0
65,0,212562,7,0,3,0,0,0,0,0,20,0,0
35,1,112497,9,0,1,3,0,0,0,0,35,3,0
82,0,147729,3,3,3,3,0,0,0,0,20,0,0
48,1,296066,10,0,3,0,0,0,0,0,50,0,1
44,0,148138,16,0,2,0,2,0,15024,0,40,3,1
68,0,50351,14,1,3,1,0,1,6360,0,20,0,0
42,0,306496,9,0,3,0,0,0,0,0,40,0,0
24,0,210029,9,1,3,1,0,1,0,2001,37,0,0
54,0,163894,10,0,3,0,1,0,0,0,40,0,0
22,0,113936,10,1,3,2,0,0,0,0,40,0,0
43,1,316820,10,0,3,0,0,0,0,0,84,0,0
17,0,53367,5,1,3,2,0,1,0,0,35,0,0
46,1,95256,9,2,3,1,0,0,0,0,50,0,0
59,0,127728,10,0,3,0,0,0,0,0,40,0,1
37,0,66686,9,0,3,0,0,0,0,0,40,0,0
70,3,207627,9,0,3,0,0,0,2228,0,24,0,0
57,3,199768,9,0,3,0,0,0,0,1902,30,0,1
47,3,186805,9,0,3,1,0,1,0,0,35,0,0
31,0,154297,9,1,3,3,1,1,0,0,24,0,0
23,0,103064,9,1,3,2,0,1,0,0,40,0,0
17,0,93235,8,1,3,2,0,1,0,1721,25,0,0
63,0,440607,1,0,0,0,3,0,0,0,30,1,0
44,0,212894,15,2,0,1,0,0,0,0,55,0,1
30,0,167990,15,0,0,0,0,0,0,0,60,0,1
23,0,378460,10,1,0,2,0,0,0,0,20,0,0
44,0,151089,14,0,0,0,0,0,0,1887,60,0,1
24,0,153583,10,1,3,2,0,1,0,0,40,0,0
34,0,114639,10,1,3,3,0,0,0,0,20,0,0
37,0,344480,10,0,1,0,0,0,0,0,65,0,0
24,0,188300,7,1,3,3,0,1,0,0,40,0,0
32,0,105938,9,2,3,2,1,1,0,0,40,0,0
42,1,217826,9,0,1,0,1,0,0,0,25,3,0
20,0,379525,10,1,3,2,0,1,0,0,10,0,0
34,3,177331,10,0,0,0,1,0,4386,0,40,0,1
37,0,127918,10,1,3,3,0,1,0,0,20,3,0
47,3,27067,9,2,3,1,0,1,0,0,40,0,0
25,0,250038,5,1,3,3,0,0,0,0,45,1,0
36,1,36270,9,0,3,0,0,0,0,1977,65,0,1
60,0,308608,9,0,3,0,0,0,0,0,50,0,0
64,3,213574,9,0,1,0,0,0,2635,0,10,0,0
32,2,235109,13,0,3,3,0,1,0,0,40,0,0
33,3,374905,6,0,3,0,0,0,0,0,40,0,0
71,0,118876,13,1,2,1,0,1,0,0,14,0,0
55,2,223716,10,2,2,1,3,1,0,0,40,0,0
85,1,166027,9,3,3,1,0,1,0,0,50,0,0
57,1,275943,4,0,0,0,0,0,0,0,40,2,0
39,0,198654,15,0,0,0,2,0,0,2415,67,3,1
25,0,109080,10,1,1,2,0,0,0,0,55,0,0
58,0,104333,10,0,1,0,0,0,0,0,40,0,1
57,0,195876,9,0,1,0,0,0,0,0,40,0,0
30,0,390879,11,2,0,3,0,1,0,0,36,0,0
19,0,197748,7,2,3,3,0,1,0,0,20,0,0
40,0,442045,10,0,0,0,0,0,0,0,40,0,1
28,0,44216,9,1,3,3,3,1,0,0,40,0,0
43,3,114537,13,0,0,0,0,0,0,0,40,0,0
40,3,253370,9,0,3,3,0,1,0,0,35,0,1
19,0,274830,9,1,3,2,0,1,0,0,15,0,0
24,0,321763,9,1,2,1,0,0,0,0,38,0,0
34,0,213226,13,1,3,1,0,0,0,0,65,0,1
22,0,167787,9,1,3,1,0,1,0,0,40,0,0
64,1,352712,11,0,3,0,0,0,0,0,55,0,0
55,3,316027,4,0,3,0,0,0,0,0,40,2,0
26,0,213412,7,0,1,0,0,0,0,0,40,0,0
80,0,202483,9,3,3,1,0,1,0,0,16,0,0
79,2,146244,16,3,0,3,0,1,0,0,40,0,0
58,1,450544,13,0,2,0,0,0,0,0,40,0,1
43,0,81243,13,2,3,1,0,0,0,1876,40,0,0
43,0,195258,9,0,1,0,0,0,0,0,40,0,1
46,0,57929,9,2,3,1,0,0,0,0,25,0,0
35,0,953588,9,0,2,3,0,1,0,0,40,0,1
51,0,99064,11,0,1,0,0,0,5013,0,40,0,0
52,2,194788,14,2,2,1,0,1,4787,0,60,0,1
43,3,155293,13,0,3,0,0,0,0,0,60,0,1
68,0,204082,10,3,2,1,0,1,0,0,45,0,0
34,3,216283,13,0,0,3,0,1,0,0,45,0,1
37,0,355856,13,0,1,0,2,0,0,0,40,3,1
22,0,297380,9,1,3,2,1,1,0,0,40,0,0
32,0,425622,9,0,3,0,0,0,0,0,55,0,0
65,1,145628,6,0,1,0,0,0,0,0,40,0,0
28,0,115549,10,1,3,2,0,0,0,0,60,0,0
37,0,245482,9,0,3,0,2,0,0,0,40,2,0
40,3,142444,13,1,0,1,0,1,0,0,45,0,0
40,0,134026,7,1,3,3,0,0,0,0,40,0,0
52,0,177366,9,3,3,3,0,1,0,0,20,0,0
35,0,38245,10,0,1,0,0,0,0,0,60,0,0
62,1,215944,3,0,3,0,0,0,0,0,30,0,0
49,0,115784,11,0,3,0,0,0,0,0,45,0,0
49,0,170165,9,2,3,3,0,1,0,0,55,0,0
47,0,355320,13,0,0,0,0,0,15024,0,40,0,1
45,0,116163,9,3,2,1,0,1,0,0,40,0,0
37,0,405644,2,3,3,3,0,0,0,0,77,1,0
36,2,223433,11,0,3,0,0,0,0,0,53,0,1
36,0,41624,6,0,1,0,0,0,0,0,70,1,0
44,0,151089,13,0,0,0,0,0,0,1902,50,0,1
51,3,285747,14,0,0,0,0,0,0,1977,60,0,1
25,3,108542,10,0,3,0,0,0,0,0,40,0,0
28,1,212318,9,1,1,1,0,0,0,0,55,0,0
57,0,173090,9,3,3,3,0,1,0,0,32,0,0
46,0,26781,9,0,1,0,3,0,0,0,40,0,0
59,0,31782,6,0,3,0,0,0,0,0,45,0,1
28,0,189241,7,0,3,2,0,0,0,0,40,0,0
25,0,164229,9,2,3,1,0,0,2597,0,40,0,0
35,0,240467,9,3,3,3,1,1,0,0,40,0,0
27,0,263614,12,0,1,0,0,0,0,0,45,0,1
29,0,74500,13,0,3,0,0,0,0,0,40,0,1
43,3,263502,9,2,3,1,0,0,0,0,40,0,0
38,3,47707,9,1,3,2,1,1,0,0,40,0,0
26,0,231638,10,1,3,2,0,1,0,0,40,0,0
55,3,389479,14,0,3,0,0,0,0,0,50,0,1
36,0,111128,9,3,1,2,0,0,0,0,40,0,0
37,0,152307,10,0,3,0,0,0,0,0,40,0,1
23,3,280134,9,1,3,2,0,0,0,0,40,0,0
34,0,609789,9,0,3,0,0,0,0,0,30,2,0
41,0,184466,7,0,3,0,0,0,0,0,55,0,0
44,0,216411,11,3,0,1,0,1,0,0,40,3,0
48,1,324173,11,2,2,1,0,1,0,0,50,0,0
35,2,300681,9,0,3,0,1,0,7298,0,35,0,1
43,2,598995,13,2,0,3,1,1,0,0,42,0,0
57,3,140711,13,0,0,0,0,0,0,0,40,0,1
44,2,262241,9,0,3,3,0,1,0,0,40,0,0
28,0,308136,9,1,3,2,0,0,0,0,40,0,0
55,0,148590,6,3,1,3,1,1,0,0,40,0,0
52,0,195635,9,0,3,0,0,0,0,2051,38,0,0
30,0,228406,9,3,3,3,1,1,0,0,40,0,0
31,0,136398,16,0,0,0,2,0,0,0,50,3,1
21,3,305466,10,1,3,2,0,0,0,0,70,0,0
50,3,175070,15,0,0,0,0,0,0,0,45,0,1
43,1,34007,13,0,3,0,0,0,0,0,70,0,1
33,0,121195,9,1,3,1,3,0,0,0,50,0,0
23,3,216853,11,0,3,0,0,0,0,0,25,0,0
35,0,81280,13,0,3,0,0,0,0,0,65,3,1
18,0,212936,10,1,3,2,0,0,0,0,15,0,0
21,3,213055,10,1,3,3,3,1,0,0,40,0,0
33,2,220430,13,0,3,0,1,0,0,0,70,0,1
30,3,73514,13,1,2,3,2,1,0,0,45,0,0
21,0,307371,10,1,3,2,0,0,0,0,15,0,0
36,2,380614,13,0,3,3,0,1,0,0,35,3,1
38,0,119992,10,0,0,0,0,0,0,0,40,0,0
33,0,192002,14,0,2,0,0,0,7298,0,60,3,1
24,0,327518,11,0,1,0,0,0,0,0,45,0,0
24,0,220323,10,0,0,0,1,0,0,0,40,0,0
39,0,421633,10,2,3,3,1,1,0,0,30,0,0
43,0,154210,9,0,3,0,2,0,2829,0,60,3,0
43,1,35034,13,0,0,0,0,0,0,0,21,0,0
62,3,378239,14,0,3,0,0,0,0,0,2,0,1
30,3,270218,13,1,3,2,1,1,0,0,40,0,0
25,0,254933,7,0,3,0,0,0,0,0,40,0,0
45,0,61751,9,0,3,3,0,1,0,0,35,0,0
22,0,137876,10,1,3,1,0,0,0,0,20,0,0
73,0,336007,13,0,0,0,0,0,0,2246,40,0,1
26,0,222539,10,0,1,0,0,0,0,0,40,0,1
24,0,233856,9,1,3,3,1,0,0,0,45,0,0
18,0,198616,8,1,1,2,0,0,594,0,20,0,0
35,0,202027,13,0,3,0,0,0,7298,0,35,0,1
22,0,203182,10,3,3,3,0,1,0,0,43,0,0
28,0,221317,10,0,3,0,0,0,0,0,40,1,0
38,0,186934,10,0,1,0,0,0,0,0,45,0,0
68,3,351402,16,0,3,0,0,0,0,0,70,0,0
40,2,179580,9,0,3,3,0,1,0,0,40,0,0
32,0,26803,10,0,3,0,0,0,0,0,84,0,1
42,0,344624,9,0,3,0,0,0,0,1902,50,0,1
31,3,59969,9,0,3,3,0,1,0,0,35,0,0
33,0,162930,13,0,0,0,0,0,0,0,50,3,0
54,1,192654,13,2,3,1,0,0,0,0,65,0,0
63,0,117681,9,2,3,1,0,0,0,0,25,0,0
67,1,179285,13,0,3,0,0,0,0,0,30,0,0
47,0,217161,9,2,3,1,1,1,0,0,14,0,0
67,3,116517,13,3,3,3,0,1,0,0,35,0,0
33,0,170336,9,0,3,3,3,1,0,0,19,0,0
33,2,256529,9,3,3,2,0,1,0,0,80,0,0
25,2,227886,13,0,3,0,0,0,0,0,40,0,0
25,0,141706,10,1,3,1,0,1,0,0,40,0,0
35,0,361888,10,2,3,3,0,0,0,0,40,0,0
54,0,185407,9,0,1,0,0,0,7688,0,40,0,1
35,1,176101,9,0,3,0,0,0,0,0,80,0,1
18,0,216730,7,1,3,2,0,0,0,0,12,0,0
54,3,155755,9,2,3,1,0,1,4416,0,25,0,0
30,0,609789,7,0,3,0,0,0,0,0,60,1,0
29,0,136017,6,1,1,1,0,0,0,0,48,0,0
41,0,58880,13,0,0,3,0,1,7688,0,10,0,1
40,0,285787,12,0,3,0,0,0,0,0,40,0,1
46,0,173243,10,0,3,0,0,0,5178,0,40,0,1
39,0,160916,12,0,3,3,0,1,0,0,45,0,0
42,0,227397,13,0,3,3,0,1,0,0,40,0,1
49,1,111066,13,0,1,0,0,0,0,0,50,0,1
23,0,189924,10,1,3,2,0,1,0,0,40,0,0
34,0,31740,4,0,3,0,0,0,0,0,40,0,0
42,1,120837,9,0,1,0,0,0,0,2042,48,0,0
31,0,172304,10,0,1,0,0,0,0,0,50,0,1
72,3,166253,9,0,3,3,0,1,0,0,2,0,0
31,0,86492,11,0,3,0,0,0,0,0,30,0,1
90,0,206667,14,0,0,3,0,1,0,0,40,0,1
27,1,153546,13,1,0,2,0,1,0,0,40,0,0
18,3,189041,9,1,3,3,0,0,0,0,40,0,0
30,1,115932,9,1,1,1,0,0,99999,0,50,0,1
27,2,151626,9,1,0,2,1,1,0,0,40,0,0
27,1,37302,7,0,2,0,0,0,0,0,50,0,0
28,0,109001,9,1,1,1,0,0,0,0,40,0,0
40,0,195488,9,1,3,2,0,1,0,0,45,0,0
43,2,216116,14,3,0,3,1,1,0,0,37,0,0
26,0,118497,9,0,3,0,0,0,0,0,50,0,0
48,1,101233,11,0,3,3,0,1,0,0,15,0,0
41,0,349703,12,0,3,0,2,0,0,0,40,0,0
32,0,226883,9,0,1,0,0,0,0,0,40,3,0
23,0,214635,9,1,1,1,0,0,0,0,40,0,0
35,0,169672,7,0,3,0,0,0,0,0,65,0,0
42,0,71458,10,0,2,0,0,0,0,0,50,0,0
27,3,142621,13,1,0,1,0,1,4101,0,40,0,0
34,0,125279,9,0,3,0,0,0,0,0,40,0,0
25,0,197303,13,1,0,2,0,1,0,0,40,0,0
46,2,148995,13,1,0,2,0,0,4787,0,45,0,1
34,0,69251,10,0,3,0,2,0,0,0,40,3,0
39,0,160123,9,3,3,1,0,1,0,0,40,0,0
33,0,137310,9,1,3,2,0,1,0,0,40,2,0
25,0,323229,13,1,3,1,0,0,0,0,40,0,0
45,0,138626,11,2,2,1,0,0,2174,0,50,0,0
46,0,102359,13,2,0,1,0,0,0,0,40,0,0
23,0,151888,9,2,1,1,0,0,4650,0,50,3,0
37,0,404661,10,1,2,1,1,0,0,0,40,0,0
39,0,99146,14,0,0,0,0,0,0,0,40,2,1
38,1,185325,9,0,3,0,0,0,0,0,40,0,1
35,1,230268,10,0,3,0,0,0,0,0,40,0,0
49,3,38819,13,0,3,0,0,0,0,0,50,0,1
37,0,380614,12,0,0,3,0,1,0,0,13,0,1
45,0,319637,9,2,3,3,0,1,0,0,40,0,0
71,0,149040,8,1,3,1,0,1,0,0,40,0,0
44,0,320984,13,0,3,0,0,0,0,0,60,0,1
19,3,117201,10,1,3,2,0,0,0,0,22,0,0
38,0,81965,11,1,3,1,0,1,0,0,40,0,0
42,2,182302,9,0,1,0,0,0,0,0,40,0,0
29,0,53434,11,0,2,0,0,0,0,0,60,0,1
48,0,216214,7,0,3,0,0,0,0,0,40,0,0
56,3,24127,11,0,3,0,0,0,0,0,54,0,1
32,3,115066,9,0,3,0,0,0,0,0,40,0,0
19,0,120277,9,1,3,1,0,1,0,0,30,0,0
57,1,134286,10,3,3,1,0,0,0,0,35,0,0
55,0,26716,6,1,3,1,0,0,0,0,60,0,0
48,3,174533,7,3,3,3,0,0,0,0,40,0,0
46,3,175958,8,0,1,0,0,0,0,0,45,2,0
36,0,218948,5,3,3,3,1,1,0,0,40,2,0
66,0,117746,13,0,3,0,0,0,0,0,50,0,1
26,0,206199,9,1,3,2,1,0,0,0,40,0,0
58,3,89922,11,0,2,0,0,0,15024,0,40,0,1
62,0,69867,13,0,0,0,0,0,0,0,55,0,1
31,0,109020,13,1,0,3,3,0,0,0,40,0,0
77,3,158847,11,3,3,1,0,1,0,0,25,0,0
25,0,130302,9,0,3,0,0,0,0,0,40,0,0
38,0,156728,13,0,3,0,0,0,0,0,56,0,0
33,0,424719,13,2,2,1,0,1,0,0,40,0,0
51,3,217647,10,2,0,1,1,1,0,0,40,0,0
20,0,33087,11,1,3,2,0,0,0,0,40,0,0
40,3,241895,9,0,3,0,0,0,0,0,40,0,0
20,0,38455,6,1,3,1,0,0,0,0,40,0,0
41,2,81054,10,2,2,3,0,1,0,0,25,0,0
44,0,163215,8,2,3,3,0,1,0,0,40,0,0
35,0,156728,9,0,3,0,0,0,0,0,40,0,0
35,1,127930,9,3,3,1,0,0,0,0,60,0,0
46,3,227310,10,1,3,3,1,1,0,0,40,0,0
24,0,96844,10,1,3,1,0,1,0,0,17,0,0
18,0,245199,10,1,3,2,0,0,0,0,40,0,0
37,0,46385,9,0,3,0,0,0,0,0,40,0,0
58,0,186385,16,1,0,1,0,0,0,0,8,0,0
55,0,252714,11,0,3,0,0,0,0,0,40,0,0
68,0,154897,9,1,3,1,0,1,0,0,30,0,0
41,0,320744,13,0,0,0,0,0,0,0,40,0,1
50,0,138852,14,0,2,0,0,0,15024,0,50,0,1
48,0,102092,9,0,1,0,0,0,0,0,40,0,0
42,3,32533,10,1,3,1,0,0,0,0,45,0,0
45,0,278151,9,0,3,0,0,0,0,0,40,0,0
43,0,338290,10,0,0,0,0,0,0,0,40,0,0
37,0,34378,10,0,1,0,0,0,0,0,35,0,0
43,0,91959,13,0,2,0,0,0,0,0,45,0,1
36,0,265881,9,2,3,3,0,1,0,0,40,0,0
60,0,276009,9,0,3,0,2,0,0,0,30,3,0
27,0,193898,9,2,1,1,0,0,0,0,50,0,0
36,0,139364,13,0,3,0,0,0,0,0,50,0,1
47,3,306473,12,0,3,0,0,0,0,0,40,0,0
33,0,37232,10,1,1,1,0,0,0,0,80,0,0
19,3,56424,8,1,3,2,1,0,0,0,20,0,0
33,0,165235,13,1,3,1,2,1,0,0,35,3,0
34,0,153326,13,0,0,0,0,0,0,0,40,0,1
33,0,106976,9,2,3,3,0,1,0,0,40,0,0
57,0,109015,10,2,3,1,0,1,0,0,48,0,0
59,0,154100,14,1,3,1,0,1,27828,0,45,0,1
36,0,183739,9,0,1,2,0,1,0,2002,40,0,0
60,0,367695,12,0,3,0,0,0,0,0,40,0,1
33,2,156015,11,0,3,0,0,0,0,0,40,0,0
41,0,185132,13,1,0,1,0,1,0,0,45,0,0
20,1,188274,10,1,0,2,0,0,0,0,10,0,0
28,2,50512,13,1,0,1,0,1,2202,0,50,0,0
24,3,147719,14,1,0,1,2,0,0,0,20,3,0
31,0,414525,8,1,3,1,1,0,0,0,60,0,0
38,0,289148,9,3,1,3,0,1,0,0,40,0,0
40,0,176069,13,2,0,1,0,1,0,0,45,0,0
55,3,199713,13,0,0,0,0,0,0,0,15,0,0
49,0,297884,9,0,3,0,0,0,4064,0,50,0,0
33,0,204829,9,2,3,1,0,0,0,0,45,0,0
52,0,155433,3,1,3,1,0,1,0,0,40,2,0
24,2,32950,13,1,0,1,0,0,0,0,35,0,0
46,0,233511,13,2,1,1,0,0,0,0,48,0,0
20,0,210781,10,1,3,2,0,1,0,0,20,0,0
50,0,190762,3,0,3,0,0,0,0,0,40,1,0
22,0,83315,9,1,3,3,0,0,0,0,40,0,0
32,3,343872,10,0,3,0,1,0,0,0,35,3,0
46,0,185385,9,0,3,0,0,0,0,0,65,0,1
62,3,302142,9,0,3,0,0,0,2961,0,30,0,0
39,0,80324,10,0,2,0,0,0,0,1977,62,0,1
26,0,357933,10,1,3,2,0,1,0,0,15,0,0
20,0,211293,10,1,3,2,1,1,0,0,14,0,0
37,3,199265,10,0,2,0,0,0,0,0,50,0,0
40,0,202872,10,2,3,3,0,1,0,0,24,0,0
22,0,195075,10,1,3,2,0,1,0,0,38,0,0
32,0,317378,13,1,2,2,0,1,10520,0,40,0,1
41,0,187802,10,2,3,1,0,0,0,0,50,0,0
24,0,97212,12,0,3,3,0,1,0,0,40,0,0
40,0,47902,9,0,2,0,0,0,0,0,40,0,0
37,3,76767,15,0,0,3,0,1,0,0,39,0,1
42,0,172297,14,0,3,0,0,0,0,1902,40,0,1
56,0,274475,5,3,3,3,0,1,0,0,40,0,0
20,0,105244,10,1,3,1,0,0,0,0,50,0,0
55,2,165695,9,2,3,3,0,0,0,0,40,0,0
29,0,253801,9,1,1,3,0,0,0,0,40,0,0
37,0,305597,9,2,1,1,0,0,0,0,40,0,0
61,1,352448,13,0,3,0,0,0,0,0,60,0,0
26,0,242768,13,1,0,1,0,0,0,0,38,0,0
49,3,201080,10,2,1,1,0,0,0,0,55,0,0
18,2,159032,4,1,3,2,0,0,0,0,40,0,0
30,0,149568,5,1,3,3,1,0,0,0,40,0,0
24,0,229553,9,1,3,2,1,1,0,0,20,2,0
24,3,155775,9,0,3,0,0,0,0,0,40,0,0
37,0,120074,9,1,3,1,0,0,0,0,40,0,0
37,2,257588,9,2,3,3,0,1,0,0,40,0,0
36,0,177907,10,0,3,0,0,0,0,0,65,0,0
40,0,309311,9,0,3,0,0,0,0,0,40,0,0
44,1,138975,9,0,1,0,0,0,0,0,55,0,0
43,1,187778,9,0,1,0,0,0,0,0,20,0,0
19,0,35865,10,1,3,1,0,1,0,0,35,0,0
50,0,234373,14,0,2,3,0,1,0,1485,40,0,0
17,3,151141,6,1,3,2,0,0,0,0,30,0,0
39,0,144688,9,0,3,3,1,1,0,0,50,0,0
43,0,248094,9,2,1,3,0,0,0,0,40,0,0
43,0,248094,9,0,3,0,0,0,0,0,40,0,0
40,0,213821,14,1,0,1,0,0,0,0,40,0,1
31,3,55849,10,1,1,1,0,0,0,0,40,0,0
25,0,121712,13,2,1,1,0,0,0,0,40,0,0
